sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels,errors
"iPad Pro M4 11 inch",,Phone,configurable,"Default Category,Default Category/Tablet",base,"iPad Pro M4 11 inch",,,,1,"Taxable Goods","Catalog, Search",,,,,ipad-pro-m4-11-inch,"iPad Pro M4 11 inch","iPad Pro M4 11 inch","iPad Pro M4 11 inch",/i/p/ipad-pro-11-inch-m4-wifi-black-1-750x500_1.jpg,,/i/p/ipad-pro-11-inch-m4-wifi-black-1-750x500_1.jpg,,/i/p/ipad-pro-11-inch-m4-wifi-black-1-750x500_1.jpg,,/i/p/ipad-pro-11-inch-m4-wifi-black-1-750x500_1.jpg,,"12/19/24, 4:34 PM","12/19/24, 4:34 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/p/ipad-pro-11-inch-m4-wifi-black-1-750x500_1.jpg,,,,,,,,,,,,,"sku=iPad Pro M4 11 inch-256GB,rom=256GB|sku=iPad Pro M4 11 inch-512GB,rom=512GB|sku=iPad Pro M4 11 inch-1TB,rom=1TB",rom=ROM,"Column configurable_variations: Attribute with code ""rom"" does not exist or is missing from product attribute set"
"Samsung Galaxy Tab S10 Ultra-256GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Samsung Galaxy Tab S10 Ultra-256GB",,,,1,"Taxable Goods","Not Visible Individually",33990000.000000,,,,samsung-galaxy-tab-s10-ultra-256gb,"Samsung Galaxy Tab S10 Ultra","Samsung Galaxy Tab S10 Ultra","Samsung Galaxy Tab S10 Ultra",/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_2.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_2.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_2.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_2.jpg,,"12/19/24, 4:36 PM","12/19/24, 4:36 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=256GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_2.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy Tab S10 Ultra-1TB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Samsung Galaxy Tab S10 Ultra-1TB",,,,1,"Taxable Goods","Not Visible Individually",39990000.000000,,,,samsung-galaxy-tab-s10-ultra-1tb,"Samsung Galaxy Tab S10 Ultra","Samsung Galaxy Tab S10 Ultra","Samsung Galaxy Tab S10 Ultra",/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_3.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_3.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_3.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_3.jpg,,"12/19/24, 4:36 PM","12/19/24, 4:36 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=1TB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500_3.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy Tab S10 Ultra",,Phone,configurable,"Default Category,Default Category/Tablet",base,"Samsung Galaxy Tab S10 Ultra",,,,1,"Taxable Goods","Catalog, Search",,,,,samsung-galaxy-tab-s10-ultra,"Samsung Galaxy Tab S10 Ultra","Samsung Galaxy Tab S10 Ultra","Samsung Galaxy Tab S10 Ultra",/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500.jpg,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500.jpg,,,,"12/19/24, 4:36 PM","12/19/24, 4:40 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/a/samsung-galaxy-tab-s10-ultra-sliver-1-638629880095543985-750x500.jpg,,,,,,,,,,,,,"sku=Samsung Galaxy Tab S10 Ultra-256GB,rom=256GB|sku=Samsung Galaxy Tab S10 Ultra-1TB,rom=1TB",rom=ROM,"Column configurable_variations: Attribute with code ""rom"" does not exist or is missing from product attribute set"
"Lenovo Tab Plus-256GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Lenovo Tab Plus-256GB",,,,1,"Taxable Goods","Not Visible Individually",7990000.000000,,,,lenovo-tab-plus-256gb,"Lenovo Tab Plus","Lenovo Tab Plus","Lenovo Tab Plus",/l/e/lenovo-tab-plus-1-750x500_2_1.jpg,,/l/e/lenovo-tab-plus-1-750x500_2_1.jpg,,/l/e/lenovo-tab-plus-1-750x500_2_1.jpg,,/l/e/lenovo-tab-plus-1-750x500_2_1.jpg,,"12/19/24, 4:43 PM","12/19/24, 4:43 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=256GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/l/e/lenovo-tab-plus-1-750x500_2_1.jpg,,,,,,,,,,,,,,,
"Lenovo Tab Plus",,Phone,configurable,"Default Category,Default Category/Tablet",base,"Lenovo Tab Plus",,,,1,"Taxable Goods","Catalog, Search",,,,,lenovo-tab-plus,"Lenovo Tab Plus","Lenovo Tab Plus","Lenovo Tab Plus",/l/e/lenovo-tab-plus-1-750x500_2.jpg,,/l/e/lenovo-tab-plus-1-750x500_2.jpg,,/l/e/lenovo-tab-plus-1-750x500_2.jpg,,,,"12/19/24, 4:43 PM","12/19/24, 4:44 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/l/e/lenovo-tab-plus-1-750x500_2.jpg,,,,,,,,,,,,,"sku=Lenovo Tab Plus-256GB,rom=256GB",rom=ROM,"Column configurable_variations: Attribute with code ""rom"" does not exist or is missing from product attribute set"
"Xiaomi Redmi Pad-64GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Xiaomi Redmi Pad-64GB",,,,1,"Taxable Goods","Not Visible Individually",3490000.000000,,,,xiaomi-redmi-pad-64gb,"Xiaomi Redmi Pad","Xiaomi Redmi Pad","Xiaomi Redmi Pad",/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_2.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_2.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_2.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_2.jpg,,"12/19/24, 4:48 PM","12/19/24, 4:48 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=64GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_2.jpg,,,,,,,,,,,,,,,
"Xiaomi Redmi Pad-128GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Xiaomi Redmi Pad-128GB",,,,1,"Taxable Goods","Not Visible Individually",4690000.000000,,,,xiaomi-redmi-pad-128gb,"Xiaomi Redmi Pad","Xiaomi Redmi Pad","Xiaomi Redmi Pad",/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_3.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_3.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_3.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_3.jpg,,"12/19/24, 4:48 PM","12/19/24, 4:48 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=128GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_3.jpg,,,,,,,,,,,,,,,
"Xiaomi Redmi Pad",,Phone,configurable,"Default Category,Default Category/Tablet",base,"Xiaomi Redmi Pad",,,,1,"Taxable Goods","Catalog, Search",,,,,xiaomi-redmi-pad,"Xiaomi Redmi Pad","Xiaomi Redmi Pad","Xiaomi Redmi Pad",/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_1.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_1.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_1.jpg,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_1.jpg,,"12/19/24, 4:48 PM","12/19/24, 4:48 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/r/e/redmi-pad-se-8-7-wifi-grey-1-638612399174435493-750x500_1.jpg,,,,,,,,,,,,,"sku=Xiaomi Redmi Pad-64GB,rom=64GB|sku=Xiaomi Redmi Pad-128GB,rom=128GB",rom=ROM,"Column configurable_variations: Attribute with code ""rom"" does not exist or is missing from product attribute set"
"TCL Tab 10 Gen 2-64GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"TCL Tab 10 Gen 2-64GB",,,,1,"Taxable Goods","Not Visible Individually",3790000.000000,,,,tcl-tab-10-gen-2-64gb,"TCL Tab 10 Gen 2","TCL Tab 10 Gen 2","TCL Tab 10 Gen 2",/t/c/tcl-tab-10l-gen2-xam-1-750x500_1.jpg,,/t/c/tcl-tab-10l-gen2-xam-1-750x500_1.jpg,,/t/c/tcl-tab-10l-gen2-xam-1-750x500_1.jpg,,/t/c/tcl-tab-10l-gen2-xam-1-750x500_1.jpg,,"12/19/24, 4:50 PM","12/19/24, 4:50 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=64GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/t/c/tcl-tab-10l-gen2-xam-1-750x500_1.jpg,,,,,,,,,,,,,,,
"TCL Tab 10 Gen 2",,Phone,configurable,"Default Category,Default Category/Tablet",base,"TCL Tab 10 Gen 2",,,,1,"Taxable Goods","Catalog, Search",,,,,tcl-tab-10-gen-2,"TCL Tab 10 Gen 2","TCL Tab 10 Gen 2","TCL Tab 10 Gen 2",/t/c/tcl-tab-10l-gen2-xam-1-750x500.jpg,,/t/c/tcl-tab-10l-gen2-xam-1-750x500.jpg,,/t/c/tcl-tab-10l-gen2-xam-1-750x500.jpg,,,,"12/19/24, 4:50 PM","12/19/24, 4:51 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/t/c/tcl-tab-10l-gen2-xam-1-750x500.jpg,,,,,,,,,,,,,"sku=TCL Tab 10 Gen 2-64GB,rom=64GB",rom=ROM,"Column configurable_variations: Attribute with code ""rom"" does not exist or is missing from product attribute set"
"Samsung Galaxy Tab A9+-gray",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Samsung Galaxy Tab A9+-gray",,,,1,"Taxable Goods","Not Visible Individually",7490000.000000,,,,samsung-galaxy-tab-a9-gray,"Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+",/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_1.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_1.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_1.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_1.jpg,,"12/19/24, 4:52 PM","12/19/24, 4:52 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=gray,is_featured=No,rom=64GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_1.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy Tab A9+-blue",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Samsung Galaxy Tab A9+-blue",,,,1,"Taxable Goods","Not Visible Individually",7490000.000000,,,,samsung-galaxy-tab-a9-blue,"Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+",/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_2.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_2.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_2.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_2.jpg,,"12/19/24, 4:52 PM","12/19/24, 4:52 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=blue,is_featured=No,rom=64GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_2.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy Tab A9+-silver",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Samsung Galaxy Tab A9+-silver",,,,1,"Taxable Goods","Not Visible Individually",7490000.000000,,,,samsung-galaxy-tab-a9-silver,"Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+",/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_3.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_3.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_3.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_3.jpg,,"12/19/24, 4:52 PM","12/19/24, 4:52 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=silver,is_featured=No,rom=64GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500_3.jpg,,,,,,,,,,,,,,,
"Samsung Galaxy Tab A9+",,Phone,configurable,"Default Category,Default Category/Tablet",base,"Samsung Galaxy Tab A9+",,,,1,"Taxable Goods","Catalog, Search",,,,,samsung-galaxy-tab-a9,"Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+","Samsung Galaxy Tab A9+",/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500.jpg,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500.jpg,,,,"12/19/24, 4:52 PM","12/19/24, 4:56 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=64GB",0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/s/a/samsung-galaxy-tab-a9-plus-xam-1-2-750x500.jpg,,,,,,,,,,,,,"sku=Samsung Galaxy Tab A9+-blue,color=blue|sku=Samsung Galaxy Tab A9+-silver,color=silver|sku=Samsung Galaxy Tab A9+-gray,color=gray",color=Color,
"OPPO Pad Neo-128GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"OPPO Pad Neo-128GB",,,,1,"Taxable Goods","Not Visible Individually",6690000.000000,,,,oppo-pad-neo-128gb,"OPPO Pad Neo","OPPO Pad Neo","OPPO Pad Neo",/o/p/oppo-pad-neo-xam-1-750x500_1.jpg,,/o/p/oppo-pad-neo-xam-1-750x500_1.jpg,,/o/p/oppo-pad-neo-xam-1-750x500_1.jpg,,/o/p/oppo-pad-neo-xam-1-750x500_1.jpg,,"12/19/24, 4:55 PM","12/19/24, 4:55 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=128GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/o/p/oppo-pad-neo-xam-1-750x500_1.jpg,,,,,,,,,,,,,,,
"OPPO Pad Neo",,Phone,configurable,"Default Category,Default Category/Tablet",base,"OPPO Pad Neo",,,,1,"Taxable Goods","Catalog, Search",,,,,oppo-pad-neo,"OPPO Pad Neo","OPPO Pad Neo","OPPO Pad Neo",/o/p/oppo-pad-neo-xam-1-750x500.jpg,,/o/p/oppo-pad-neo-xam-1-750x500.jpg,,/o/p/oppo-pad-neo-xam-1-750x500.jpg,,,,"12/19/24, 4:55 PM","12/19/24, 4:56 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/o/p/oppo-pad-neo-xam-1-750x500.jpg,,,,,,,,,,,,,"sku=OPPO Pad Neo-128GB,rom=128GB",rom=ROM,"Column configurable_variations: Attribute with code ""rom"" does not exist or is missing from product attribute set"
"Xiaomi POCO Pad-gray",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Xiaomi POCO Pad-gray",,,,1,"Taxable Goods","Not Visible Individually",8690000.000000,,,,xiaomi-poco-pad-gray,"Xiaomi POCO Pad","Xiaomi POCO Pad","Xiaomi POCO Pad",/x/i/xiaomi-poco-pad-grey-1-1-750x500_1.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_1.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_1.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_1.jpg,,"12/19/24, 4:57 PM","12/19/24, 4:57 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=gray,is_featured=No,rom=64GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_1.jpg,,,,,,,,,,,,,,,
"Xiaomi POCO Pad-black",,Phone,virtual,"Default Category,Default Category/Tablet",base,"Xiaomi POCO Pad-black",,,,1,"Taxable Goods","Not Visible Individually",8690000.000000,,,,xiaomi-poco-pad-black,"Xiaomi POCO Pad","Xiaomi POCO Pad","Xiaomi POCO Pad",/x/i/xiaomi-poco-pad-grey-1-1-750x500_2.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_2.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_2.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_2.jpg,,"12/19/24, 4:57 PM","12/19/24, 4:57 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"color=black,is_featured=No,rom=64GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/x/i/xiaomi-poco-pad-grey-1-1-750x500_2.jpg,,,,,,,,,,,,,,,
"Xiaomi POCO Pad",,Phone,configurable,"Default Category,Default Category/Tablet",base,"Xiaomi POCO Pad",,,,1,"Taxable Goods","Catalog, Search",,,,,xiaomi-poco-pad,"Xiaomi POCO Pad","Xiaomi POCO Pad","Xiaomi POCO Pad",/x/i/xiaomi-poco-pad-grey-1-1-750x500.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500.jpg,,/x/i/xiaomi-poco-pad-grey-1-1-750x500.jpg,,,,"12/19/24, 4:57 PM","12/19/24, 4:58 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=64GB",0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/x/i/xiaomi-poco-pad-grey-1-1-750x500.jpg,,,,,,,,,,,,,"sku=Xiaomi POCO Pad-black,color=black|sku=Xiaomi POCO Pad-gray,color=gray",color=Color,
"iPad Pro M4-256GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"iPad Pro M4-256GB",,,,1,"Taxable Goods","Not Visible Individually",43490000.000000,,,,ipad-pro-m4-256gb,"iPad Pro M4","iPad Pro M4","iPad Pro M4",/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_2.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_2.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_2.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_2.jpg,,"12/19/24, 4:59 PM","12/19/24, 4:59 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=256GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_2.jpg,,,,,,,,,,,,,,,
"iPad Pro M4-512GB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"iPad Pro M4-512GB",,,,1,"Taxable Goods","Not Visible Individually",48990000.000000,,,,ipad-pro-m4-512gb,"iPad Pro M4","iPad Pro M4","iPad Pro M4",/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_3.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_3.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_3.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_3.jpg,,"12/19/24, 4:59 PM","12/19/24, 4:59 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=512GB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_3.jpg,,,,,,,,,,,,,,,
"iPad Pro M4-1TB",,Phone,virtual,"Default Category,Default Category/Tablet",base,"iPad Pro M4-1TB",,,,1,"Taxable Goods","Not Visible Individually",60490000.000000,,,,ipad-pro-m4-1tb,"iPad Pro M4","iPad Pro M4","iPad Pro M4",/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_4.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_4.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_4.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_4.jpg,,"12/19/24, 4:59 PM","12/19/24, 4:59 PM",,,"Block after Info Column",,,,No,,,,,"Product -- Full Width",,"Use config",,"is_featured=No,rom=1TB",100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_4.jpg,,,,,,,,,,,,,,,
"iPad Pro M4",,Phone,configurable,"Default Category,Default Category/Tablet",base,"iPad Pro M4",,,,1,"Taxable Goods","Catalog, Search",,,,,ipad-pro-m4,"iPad Pro M4","iPad Pro M4","iPad Pro M4",/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_1.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_1.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_1.jpg,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_1.jpg,,"12/19/24, 4:59 PM","12/19/24, 4:59 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,0.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,/i/p/ipad-pro-13-inch-m4-lte-sliver-1-750x500_1.jpg,,,,,,,,,,,,,"sku=iPad Pro M4-256GB,rom=256GB|sku=iPad Pro M4-512GB,rom=512GB|sku=iPad Pro M4-1TB,rom=1TB",rom=ROM,"Column configurable_variations: Attribute with code ""rom"" does not exist or is missing from product attribute set"
"ROSA Crystal A10 Ryzen 3",,Default,virtual,"Default Category,Default Category/PC",base,"ROSA Crystal A10 Ryzen 3",,,,1,"Taxable Goods","Catalog, Search",6490000.000000,,,,rosa-crystal-a10-ryzen-3,"ROSA Crystal A10 Ryzen 3","ROSA Crystal A10 Ryzen 3","ROSA Crystal A10 Ryzen 3",/r/o/rosa-crystal-a10-ryzen-3-3200g-8gb-256gb-win11-8-638622759298763430-750x500.jpg,,/r/o/rosa-crystal-a10-ryzen-3-3200g-8gb-256gb-win11-8-638622759298763430-750x500.jpg,,/r/o/rosa-crystal-a10-ryzen-3-3200g-8gb-256gb-win11-8-638622759298763430-750x500.jpg,,/r/o/rosa-crystal-a10-ryzen-3-3200g-8gb-256gb-win11-8-638622759298763430-750x500.jpg,,"12/19/24, 5:06 PM","12/19/24, 5:06 PM",,,"Block after Info Column",,,,"Use config",,,,,"Product -- Full Width",,"Use config",,is_featured=No,100.0000,0.0000,1,0,0,1,1,1,10000,1,1,1.0000,1,1,1,1,1.0000,1,0,0,0,,,,,,,"/r/o/rosa-crystal-a10-ryzen-3-3200g-8gb-256gb-win11-10-638622759310053826-750x500.jpg,/r/o/rosa-crystal-a10-ryzen-3-3200g-8gb-256gb-win11-8-638622759298763430-750x500.jpg,/r/o/rosa-crystal-a10-ryzen-3-3200g-8gb-256gb-win11-9-638622759304415080-750x500.jpg",",,",,,,,,,,,,,,,,
